Source;Target;Type;Weight;CommLink
10000;56;Directed;0.001;10
10000;57;Directed;0.001;10
10000;58;Directed;0.001;10
10000;59;Directed;0.001;10
10000;60;Directed;0.001;10
10000;61;Directed;0.001;10
10000;62;Directed;0.001;10
10000;63;Directed;0.001;10
10000;64;Directed;0.001;10
10000;65;Directed;0.001;10
10000;66;Directed;0.001;10
10000;67;Directed;0.001;10
10000;68;Directed;0.001;10
10000;69;Directed;0.001;10
10000;70;Directed;0.001;10
10000;71;Directed;0.001;10
10000;72;Directed;0.001;10
10000;73;Directed;0.001;10
10000;74;Directed;0.001;10
10000;75;Directed;0.001;10
10000;76;Directed;0.001;10
10000;77;Directed;0.001;10
10000;78;Directed;0.001;10
10000;79;Directed;0.001;10
10000;80;Directed;0.001;10
10000;81;Directed;0.001;10
10000;82;Directed;0.001;10
10000;83;Directed;0.001;10
10000;84;Directed;0.001;10
10000;85;Directed;0.001;10
10000;86;Directed;0.001;10
10000;87;Directed;0.001;10
10000;89;Directed;0.001;10
10000;90;Directed;0.001;10
10000;91;Directed;0.001;10
10000;92;Directed;0.001;10
10000;93;Directed;0.001;10
10000;94;Directed;0.001;10
10000;95;Directed;0.001;10
10000;98;Directed;0.001;10
10000;99;Directed;0.001;10
10000;100;Directed;0.001;10
10000;101;Directed;0.001;10
10000;102;Directed;0.001;10
10000;103;Directed;0.001;10
10000;104;Directed;0.001;10
10000;105;Directed;0.001;10
10000;106;Directed;0.001;10
10000;107;Directed;0.001;10
10000;108;Directed;0.001;10
10000;109;Directed;0.001;10
10000;110;Directed;0.001;10
10000;111;Directed;0.001;10
10000;112;Directed;0.001;10
10000;113;Directed;0.001;10
10000;114;Directed;0.001;10
10000;115;Directed;0.001;10
10000;116;Directed;0.001;10
10000;117;Directed;0.001;10
10000;118;Directed;0.001;10
10000;119;Directed;0.001;10
10000;120;Directed;0.001;10
10000;121;Directed;0.001;10
10000;122;Directed;0.001;10
10000;123;Directed;0.001;10
10000;124;Directed;0.001;10
10000;125;Directed;0.001;10
10000;126;Directed;0.001;10
10000;127;Directed;0.001;10
10000;128;Directed;0.001;10
10000;129;Directed;0.001;10
10000;130;Directed;0.001;10
10000;131;Directed;0.001;10
10000;132;Directed;0.001;10
10000;133;Directed;0.001;10
10000;134;Directed;0.001;10
10000;135;Directed;0.001;10
10000;136;Directed;0.001;10
10000;137;Directed;0.001;10
10000;138;Directed;0.001;10
10000;139;Directed;0.001;10
10000;140;Directed;0.001;10
10000;141;Directed;0.001;10
10000;144;Directed;0.001;10
10000;145;Directed;0.001;10
10000;146;Directed;0.001;10
10000;148;Directed;0.001;10
10000;149;Directed;0.001;10
10000;150;Directed;0.001;10
10000;151;Directed;0.001;10
10000;152;Directed;0.001;10
10000;153;Directed;0.001;10
10000;154;Directed;0.001;10
10000;155;Directed;0.001;10
10000;156;Directed;0.001;10
10000;157;Directed;0.001;10
10000;158;Directed;0.001;10
10000;159;Directed;0.001;10
10000;160;Directed;0.001;10
10000;161;Directed;0.001;10
10000;162;Directed;0.001;10
10000;163;Directed;0.001;10
10000;164;Directed;0.001;10
10000;165;Directed;0.001;10
10000;166;Directed;0.001;10
10000;167;Directed;0.001;10
10000;168;Directed;0.001;10
10000;169;Directed;0.001;10
10000;170;Directed;0.001;10
10000;171;Directed;0.001;10
10000;172;Directed;0.001;10
10000;173;Directed;0.001;10
10000;174;Directed;0.001;10
10000;176;Directed;0.001;10
10000;177;Directed;0.001;10
10000;178;Directed;0.001;10
10000;179;Directed;0.001;10
10000;180;Directed;0.001;10
10000;181;Directed;0.001;10
10000;182;Directed;0.001;10
10000;183;Directed;0.001;10
10000;184;Directed;0.001;10
10000;185;Directed;0.001;10
10000;186;Directed;0.001;10
10000;187;Directed;0.001;10
10000;188;Directed;0.001;10
10000;189;Directed;0.001;10
10000;190;Directed;0.001;10
10000;191;Directed;0.001;10
10000;192;Directed;0.001;10
10000;193;Directed;0.001;10
10000;195;Directed;0.001;10
10000;196;Directed;0.001;10
10000;197;Directed;0.001;10
10000;198;Directed;0.001;10
10000;199;Directed;0.001;10
10000;200;Directed;0.001;10
10000;201;Directed;0.001;10
10000;202;Directed;0.001;10
10000;203;Directed;0.001;10
10000;205;Directed;0.001;10
10000;206;Directed;0.001;10
10000;328;Directed;0.001;10
10000;352;Directed;0.001;10
10000;353;Directed;0.001;10
10000;354;Directed;0.001;10
10000;355;Directed;0.001;10
10000;356;Directed;0.001;10
10000;357;Directed;0.001;10
10000;358;Directed;0.001;10
10000;359;Directed;0.001;10
10000;360;Directed;0.001;10
10000;361;Directed;0.001;10
10000;362;Directed;0.001;10
10000;363;Directed;0.001;10
10000;364;Directed;0.001;10
10000;365;Directed;0.001;10
10000;366;Directed;0.001;10
10000;367;Directed;0.001;10
10000;369;Directed;0.001;10
10000;370;Directed;0.001;10
10000;371;Directed;0.001;10
10000;372;Directed;0.001;10
10000;373;Directed;0.001;10
10000;374;Directed;0.001;10
10000;375;Directed;0.001;10
10000;376;Directed;0.001;10
10000;377;Directed;0.001;10
10000;378;Directed;0.001;10
10000;379;Directed;0.001;10
10000;380;Directed;0.001;10
10000;381;Directed;0.001;10
10000;382;Directed;0.001;10
10000;383;Directed;0.001;10
10000;384;Directed;0.001;10
10000;385;Directed;0.001;10
10000;386;Directed;0.001;10
10000;387;Directed;0.001;10
10000;388;Directed;0.001;10
10000;389;Directed;0.001;10
10000;390;Directed;0.001;10
10000;391;Directed;0.001;10
10000;392;Directed;0.001;10
10000;393;Directed;0.001;10
10000;394;Directed;0.001;10
10000;395;Directed;0.001;10
10000;396;Directed;0.001;10
10000;397;Directed;0.001;10
10000;398;Directed;0.001;10
10000;399;Directed;0.001;10
10000;400;Directed;0.001;10
10000;401;Directed;0.001;10
10000;402;Directed;0.001;10
10000;403;Directed;0.001;10
10000;404;Directed;0.001;10
10000;405;Directed;0.001;10
10000;406;Directed;0.001;10
10000;407;Directed;0.001;10
10000;408;Directed;0.001;10
10000;410;Directed;0.001;10
10000;411;Directed;0.001;10
10000;412;Directed;0.001;10
10000;413;Directed;0.001;10
10000;415;Directed;0.001;10
10000;416;Directed;0.001;10
10000;417;Directed;0.001;10
10000;418;Directed;0.001;10
10000;419;Directed;0.001;10
10000;420;Directed;0.001;10
10000;421;Directed;0.001;10
10000;422;Directed;0.001;10
10000;423;Directed;0.001;10
10000;424;Directed;0.001;10
10000;425;Directed;0.001;10
10000;426;Directed;0.001;10
10000;427;Directed;0.001;10
10000;428;Directed;0.001;10
10000;429;Directed;0.001;10
10000;430;Directed;0.001;10
10000;431;Directed;0.001;10
10000;432;Directed;0.001;10
10000;433;Directed;0.001;10
10000;435;Directed;0.001;10
10000;436;Directed;0.001;10
10000;437;Directed;0.001;10
10000;438;Directed;0.001;10
10000;439;Directed;0.001;10
10000;440;Directed;0.001;10
10000;441;Directed;0.001;10
10000;442;Directed;0.001;10
10000;443;Directed;0.001;10
10000;444;Directed;0.001;10
10000;445;Directed;0.001;10
10000;446;Directed;0.001;10
10000;447;Directed;0.001;10
10000;449;Directed;0.001;10
10000;450;Directed;0.001;10
10000;451;Directed;0.001;10
10000;452;Directed;0.001;10
10000;453;Directed;0.001;10
10000;454;Directed;0.001;10
10000;455;Directed;0.001;10
10000;457;Directed;0.001;10
10000;458;Directed;0.001;10
10000;459;Directed;0.001;10
10000;460;Directed;0.001;10
10000;461;Directed;0.001;10
10000;462;Directed;0.001;10
10000;463;Directed;0.001;10
10000;464;Directed;0.001;10
10000;465;Directed;0.001;10
10000;466;Directed;0.001;10
10000;467;Directed;0.001;10
10000;468;Directed;0.001;10
10000;470;Directed;0.001;10
10000;471;Directed;0.001;10
10000;472;Directed;0.001;10
10000;473;Directed;0.001;10
10000;474;Directed;0.001;10
10000;475;Directed;0.001;10
10000;476;Directed;0.001;10
10000;477;Directed;0.001;10
10000;478;Directed;0.001;10
10000;479;Directed;0.001;10
10000;480;Directed;0.001;10
10000;481;Directed;0.001;10
10000;482;Directed;0.001;10
10000;483;Directed;0.001;10
10000;484;Directed;0.001;10
10000;485;Directed;0.001;10
10000;486;Directed;0.001;10
10000;487;Directed;0.001;10
10000;488;Directed;0.001;10
10000;489;Directed;0.001;10
10000;490;Directed;0.001;10
10000;491;Directed;0.001;10
10000;492;Directed;0.001;10
10000;493;Directed;0.001;10
10000;494;Directed;0.001;10
10000;495;Directed;0.001;10
10000;496;Directed;0.001;10
10000;497;Directed;0.001;10
10000;498;Directed;0.001;10
10000;499;Directed;0.001;10
10000;500;Directed;0.001;10
10000;502;Directed;0.001;10
10000;503;Directed;0.001;10
10000;504;Directed;0.001;10
10000;505;Directed;0.001;10
10000;506;Directed;0.001;10
10000;507;Directed;0.001;10
10000;508;Directed;0.001;10
10000;509;Directed;0.001;10
10000;510;Directed;0.001;10
10000;511;Directed;0.001;10
10000;513;Directed;0.001;10
10000;514;Directed;0.001;10
10000;515;Directed;0.001;10
10000;516;Directed;0.001;10
10000;517;Directed;0.001;10
10000;518;Directed;0.001;10
10000;519;Directed;0.001;10
10000;520;Directed;0.001;10
10000;521;Directed;0.001;10
10000;522;Directed;0.001;10
10000;523;Directed;0.001;10
10000;524;Directed;0.001;10
10000;525;Directed;0.001;10
10000;526;Directed;0.001;10
10000;527;Directed;0.001;10
10000;528;Directed;0.001;10
10000;529;Directed;0.001;10
10000;531;Directed;0.001;10
10000;533;Directed;0.001;10
10000;534;Directed;0.001;10
10000;535;Directed;0.001;10
10000;536;Directed;0.001;10
10000;537;Directed;0.001;10
10000;538;Directed;0.001;10
10000;539;Directed;0.001;10
10000;540;Directed;0.001;10
10000;541;Directed;0.001;10
10000;542;Directed;0.001;10
10000;543;Directed;0.001;10
10000;544;Directed;0.001;10
10000;545;Directed;0.001;10
10000;546;Directed;0.001;10
10000;547;Directed;0.001;10
10000;548;Directed;0.001;10
10000;549;Directed;0.001;10
10000;550;Directed;0.001;10
10000;551;Directed;0.001;10
10000;552;Directed;0.001;10
10000;553;Directed;0.001;10
10000;554;Directed;0.001;10
10000;555;Directed;0.001;10
10000;556;Directed;0.001;10
10000;557;Directed;0.001;10
10000;558;Directed;0.001;10
10000;559;Directed;0.001;10
10000;560;Directed;0.001;10
10000;561;Directed;0.001;10
10000;562;Directed;0.001;10
10000;563;Directed;0.001;10
10000;564;Directed;0.001;10
10000;565;Directed;0.001;10
10000;566;Directed;0.001;10
10000;567;Directed;0.001;10
10000;568;Directed;0.001;10
10000;570;Directed;0.001;10
10000;571;Directed;0.001;10
10000;572;Directed;0.001;10
10000;573;Directed;0.001;10
10000;575;Directed;0.001;10
10000;576;Directed;0.001;10
10000;577;Directed;0.001;10
10000;578;Directed;0.001;10
10000;581;Directed;0.001;10
10000;582;Directed;0.001;10
10000;584;Directed;0.001;10
10000;585;Directed;0.001;10
10000;586;Directed;0.001;10
10000;587;Directed;0.001;10
10000;588;Directed;0.001;10
10000;589;Directed;0.001;10
10000;590;Directed;0.001;10
10000;591;Directed;0.001;10
10000;592;Directed;0.001;10
10000;593;Directed;0.001;10
10000;594;Directed;0.001;10
10000;595;Directed;0.001;10
10000;596;Directed;0.001;10
10000;597;Directed;0.001;10
10000;598;Directed;0.001;10
10000;599;Directed;0.001;10
10000;600;Directed;0.001;10
10000;601;Directed;0.001;10
10000;602;Directed;0.001;10
10000;603;Directed;0.001;10
10000;604;Directed;0.001;10
10000;605;Directed;0.001;10
10000;606;Directed;0.001;10
10000;607;Directed;0.001;10
10000;608;Directed;0.001;10
10000;609;Directed;0.001;10
10000;610;Directed;0.001;10
10000;611;Directed;0.001;10
10000;612;Directed;0.001;10
10000;613;Directed;0.001;10
10000;614;Directed;0.001;10
10000;615;Directed;0.001;10
10000;616;Directed;0.001;10
10000;617;Directed;0.001;10
10000;618;Directed;0.001;10
10000;619;Directed;0.001;10
10000;620;Directed;0.001;10
10000;621;Directed;0.001;10
10000;622;Directed;0.001;10
10000;623;Directed;0.001;10
10000;624;Directed;0.001;10
10000;625;Directed;0.001;10
10000;626;Directed;0.001;10
10000;627;Directed;0.001;10
10000;628;Directed;0.001;10
10000;629;Directed;0.001;10
10000;630;Directed;0.001;10
10000;631;Directed;0.001;10
10000;632;Directed;0.001;10
10000;633;Directed;0.001;10
10000;634;Directed;0.001;10
10000;635;Directed;0.001;10
10000;636;Directed;0.001;10
10000;637;Directed;0.001;10
10000;638;Directed;0.001;10
10000;639;Directed;0.001;10
10000;680;Directed;0.001;10
10000;681;Directed;0.001;10
10000;682;Directed;0.001;10
10000;683;Directed;0.001;10
10000;684;Directed;0.001;10
10000;685;Directed;0.001;10
10000;686;Directed;0.001;10
10000;687;Directed;0.001;10
10000;960;Directed;0.001;10
10000;961;Directed;0.001;10
10000;962;Directed;0.001;10
10000;963;Directed;0.001;10
10000;964;Directed;0.001;10
10000;965;Directed;0.001;10
10000;966;Directed;0.001;10
10000;967;Directed;0.001;10
10000;969;Directed;0.001;10
10000;970;Directed;0.001;10
10000;976;Directed;0.001;10
10000;977;Directed;0.001;10
10000;980;Directed;0.001;10
10000;981;Directed;0.001;10
10000;982;Directed;0.001;10
10000;983;Directed;0.001;10
10000;985;Directed;0.001;10
10000;986;Directed;0.001;10
10000;987;Directed;0.001;10
10000;988;Directed;0.001;10
10000;990;Directed;0.001;10
10000;991;Directed;0.001;10
10000;996;Directed;0.001;10
10000;997;Directed;0.001;10
10000;1089;Directed;0.001;10
10000;1090;Directed;0.001;10
10000;1096;Directed;0.001;10
10000;1097;Directed;0.001;10
10000;1099;Directed;0.001;10
10000;1101;Directed;0.001;10
10000;1102;Directed;0.001;10
10000;1103;Directed;0.001;10
10000;1920;Directed;0.001;10
10000;1921;Directed;0.001;10
10000;1922;Directed;0.001;10
10000;1923;Directed;0.001;10
10000;1924;Directed;0.001;10
10000;1925;Directed;0.001;10
10000;1926;Directed;0.001;10
10000;1927;Directed;0.001;10
10000;1928;Directed;0.001;10
10000;1929;Directed;0.001;10
10000;1930;Directed;0.001;10
10000;1931;Directed;0.001;10
10000;1932;Directed;0.001;10
10000;1933;Directed;0.001;10
10000;1934;Directed;0.001;10
10000;1935;Directed;0.001;10
10000;1936;Directed;0.001;10
10000;1937;Directed;0.001;10
10000;1938;Directed;0.001;10
10000;1939;Directed;0.001;10
10000;1940;Directed;0.001;10
10000;1941;Directed;0.001;10
10000;1942;Directed;0.001;10
10000;1943;Directed;0.001;10
10000;1944;Directed;0.001;10
10000;1945;Directed;0.001;10
10000;1946;Directed;0.001;10
10000;1947;Directed;0.001;10
10000;1948;Directed;0.001;10
10000;1949;Directed;0.001;10
10000;1950;Directed;0.001;10
10000;1951;Directed;0.001;10
10000;1956;Directed;0.001;10
10000;1957;Directed;0.001;10
10000;1960;Directed;0.001;10
10000;1961;Directed;0.001;10
10000;1962;Directed;0.001;10
10000;1963;Directed;0.001;10
10000;1964;Directed;0.001;10
10000;1965;Directed;0.001;10
10000;1966;Directed;0.001;10
10000;1967;Directed;0.001;10
10000;2192;Directed;0.001;10
10000;2193;Directed;0.001;10
10000;2194;Directed;0.001;10
10000;2195;Directed;0.001;10
10000;2196;Directed;0.001;10
10000;2197;Directed;0.001;10
10003;22;Directed;0.001;13
10003;23;Directed;0.001;13
10003;25;Directed;0.001;13
10003;26;Directed;0.001;13
10003;96;Directed;0.001;13
10003;97;Directed;0.001;13
10003;142;Directed;0.001;13
10003;143;Directed;0.001;13
10003;147;Directed;0.001;13
10003;175;Directed;0.001;13
10003;204;Directed;0.001;13
10003;207;Directed;0.001;13
10003;434;Directed;0.001;13
10003;501;Directed;0.001;13
10003;530;Directed;0.001;13
10003;532;Directed;0.001;13
10003;580;Directed;0.001;13
10003;583;Directed;0.001;13
10003;652;Directed;0.001;13
10003;672;Directed;0.001;13
10003;704;Directed;0.001;13
10003;705;Directed;0.001;13
10003;706;Directed;0.001;13
10003;707;Directed;0.001;13
10003;708;Directed;0.001;13
10003;709;Directed;0.001;13
10003;710;Directed;0.001;13
10003;711;Directed;0.001;13
10003;716;Directed;0.001;13
10003;720;Directed;0.001;13
10003;721;Directed;0.001;13
10003;722;Directed;0.001;13
10003;723;Directed;0.001;13
10003;724;Directed;0.001;13
10003;725;Directed;0.001;13
10003;726;Directed;0.001;13
10003;727;Directed;0.001;13
10003;728;Directed;0.001;13
10003;729;Directed;0.001;13
10003;730;Directed;0.001;13
10003;731;Directed;0.001;13
10003;732;Directed;0.001;13
10003;733;Directed;0.001;13
10003;734;Directed;0.001;13
10003;735;Directed;0.001;13
10003;768;Directed;0.001;13
10003;769;Directed;0.001;13
10003;770;Directed;0.001;13
10003;771;Directed;0.001;13
10003;772;Directed;0.001;13
10003;773;Directed;0.001;13
10003;774;Directed;0.001;13
10003;775;Directed;0.001;13
10003;776;Directed;0.001;13
10003;777;Directed;0.001;13
10003;778;Directed;0.001;13
10003;779;Directed;0.001;13
10003;780;Directed;0.001;13
10003;781;Directed;0.001;13
10003;782;Directed;0.001;13
10003;783;Directed;0.001;13
10003;784;Directed;0.001;13
10003;785;Directed;0.001;13
10003;786;Directed;0.001;13
10003;787;Directed;0.001;13
10003;788;Directed;0.001;13
10003;789;Directed;0.001;13
10003;790;Directed;0.001;13
10003;791;Directed;0.001;13
10003;792;Directed;0.001;13
10003;793;Directed;0.001;13
10003;794;Directed;0.001;13
10003;795;Directed;0.001;13
10003;796;Directed;0.001;13
10003;797;Directed;0.001;13
10003;798;Directed;0.001;13
10003;799;Directed;0.001;13
10003;800;Directed;0.001;13
10003;801;Directed;0.001;13
10003;802;Directed;0.001;13
10003;803;Directed;0.001;13
10003;804;Directed;0.001;13
10003;805;Directed;0.001;13
10003;806;Directed;0.001;13
10003;807;Directed;0.001;13
10003;808;Directed;0.001;13
10003;809;Directed;0.001;13
10003;810;Directed;0.001;13
10003;811;Directed;0.001;13
10003;812;Directed;0.001;13
10003;813;Directed;0.001;13
10003;814;Directed;0.001;13
10003;815;Directed;0.001;13
10003;816;Directed;0.001;13
10003;817;Directed;0.001;13
10003;818;Directed;0.001;13
10003;819;Directed;0.001;13
10003;820;Directed;0.001;13
10003;821;Directed;0.001;13
10003;822;Directed;0.001;13
10003;823;Directed;0.001;13
10003;824;Directed;0.001;13
10003;825;Directed;0.001;13
10003;826;Directed;0.001;13
10003;827;Directed;0.001;13
10003;828;Directed;0.001;13
10003;829;Directed;0.001;13
10003;830;Directed;0.001;13
10003;831;Directed;0.001;13
10003;832;Directed;0.001;13
10003;833;Directed;0.001;13
10003;834;Directed;0.001;13
10003;835;Directed;0.001;13
10003;836;Directed;0.001;13
10003;837;Directed;0.001;13
10003;838;Directed;0.001;13
10003;839;Directed;0.001;13
10003;840;Directed;0.001;13
10003;841;Directed;0.001;13
10003;842;Directed;0.001;13
10003;843;Directed;0.001;13
10003;844;Directed;0.001;13
10003;845;Directed;0.001;13
10003;846;Directed;0.001;13
10003;847;Directed;0.001;13
10003;848;Directed;0.001;13
10003;849;Directed;0.001;13
10003;850;Directed;0.001;13
10003;851;Directed;0.001;13
10003;852;Directed;0.001;13
10003;853;Directed;0.001;13
10003;854;Directed;0.001;13
10003;855;Directed;0.001;13
10003;856;Directed;0.001;13
10003;857;Directed;0.001;13
10003;858;Directed;0.001;13
10003;859;Directed;0.001;13
10003;860;Directed;0.001;13
10003;861;Directed;0.001;13
10003;862;Directed;0.001;13
10003;863;Directed;0.001;13
10003;864;Directed;0.001;13
10003;865;Directed;0.001;13
10003;866;Directed;0.001;13
10003;867;Directed;0.001;13
10003;868;Directed;0.001;13
10003;869;Directed;0.001;13
10003;870;Directed;0.001;13
10003;871;Directed;0.001;13
10003;872;Directed;0.001;13
10003;873;Directed;0.001;13
10003;874;Directed;0.001;13
10003;875;Directed;0.001;13
10003;876;Directed;0.001;13
10003;877;Directed;0.001;13
10003;878;Directed;0.001;13
10003;879;Directed;0.001;13
10003;880;Directed;0.001;13
10003;881;Directed;0.001;13
10003;882;Directed;0.001;13
10003;883;Directed;0.001;13
10003;884;Directed;0.001;13
10003;885;Directed;0.001;13
10003;886;Directed;0.001;13
10003;887;Directed;0.001;13
10003;888;Directed;0.001;13
10003;889;Directed;0.001;13
10003;890;Directed;0.001;13
10003;891;Directed;0.001;13
10003;892;Directed;0.001;13
10003;893;Directed;0.001;13
10003;894;Directed;0.001;13
10003;895;Directed;0.001;13
10003;896;Directed;0.001;13
10003;897;Directed;0.001;13
10003;898;Directed;0.001;13
10003;899;Directed;0.001;13
10003;900;Directed;0.001;13
10003;901;Directed;0.001;13
10003;902;Directed;0.001;13
10003;903;Directed;0.001;13
10003;904;Directed;0.001;13
10003;905;Directed;0.001;13
10003;906;Directed;0.001;13
10003;907;Directed;0.001;13
10003;908;Directed;0.001;13
10003;909;Directed;0.001;13
10003;910;Directed;0.001;13
10003;911;Directed;0.001;13
10003;912;Directed;0.001;13
10003;913;Directed;0.001;13
10003;914;Directed;0.001;13
10003;915;Directed;0.001;13
10003;916;Directed;0.001;13
10003;917;Directed;0.001;13
10003;918;Directed;0.001;13
10003;919;Directed;0.001;13
10003;920;Directed;0.001;13
10003;921;Directed;0.001;13
10003;922;Directed;0.001;13
10003;923;Directed;0.001;13
10003;924;Directed;0.001;13
10003;925;Directed;0.001;13
10003;926;Directed;0.001;13
10003;927;Directed;0.001;13
10003;928;Directed;0.001;13
10003;929;Directed;0.001;13
10003;930;Directed;0.001;13
10003;931;Directed;0.001;13
10003;932;Directed;0.001;13
10003;933;Directed;0.001;13
10003;934;Directed;0.001;13
10003;935;Directed;0.001;13
10003;936;Directed;0.001;13
10003;937;Directed;0.001;13
10003;938;Directed;0.001;13
10003;939;Directed;0.001;13
10003;940;Directed;0.001;13
10003;941;Directed;0.001;13
10003;942;Directed;0.001;13
10003;943;Directed;0.001;13
10003;944;Directed;0.001;13
10003;945;Directed;0.001;13
10003;946;Directed;0.001;13
10003;947;Directed;0.001;13
10003;948;Directed;0.001;13
10003;949;Directed;0.001;13
10003;950;Directed;0.001;13
10003;951;Directed;0.001;13
10003;952;Directed;0.001;13
10003;953;Directed;0.001;13
10003;954;Directed;0.001;13
10003;955;Directed;0.001;13
10003;956;Directed;0.001;13
10003;957;Directed;0.001;13
10003;958;Directed;0.001;13
10003;992;Directed;0.001;13
10003;993;Directed;0.001;13
10003;994;Directed;0.001;13
10003;995;Directed;0.001;13
10003;998;Directed;0.001;13
10003;999;Directed;0.001;13
10003;1000;Directed;0.001;13
10003;1001;Directed;0.001;13
10003;1002;Directed;0.001;13
10003;1003;Directed;0.001;13
10003;1004;Directed;0.001;13
10003;1005;Directed;0.001;13
10003;1006;Directed;0.001;13
10003;1007;Directed;0.001;13
10003;1008;Directed;0.001;13
10003;1009;Directed;0.001;13
10003;1010;Directed;0.001;13
10003;1011;Directed;0.001;13
10003;1012;Directed;0.001;13
10003;1014;Directed;0.001;13
10003;1015;Directed;0.001;13
10003;1016;Directed;0.001;13
10003;1017;Directed;0.001;13
10003;1018;Directed;0.001;13
10003;1019;Directed;0.001;13
10003;1020;Directed;0.001;13
10003;1021;Directed;0.001;13
10003;1022;Directed;0.001;13
10003;1023;Directed;0.001;13
10003;1408;Directed;0.001;13
10003;1409;Directed;0.001;13
10003;1410;Directed;0.001;13
10003;1411;Directed;0.001;13
10003;1412;Directed;0.001;13
10003;1413;Directed;0.001;13
10003;1414;Directed;0.001;13
10003;1415;Directed;0.001;13
10003;1416;Directed;0.001;13
10003;1417;Directed;0.001;13
10003;1420;Directed;0.001;13
10003;1421;Directed;0.001;13
10003;1422;Directed;0.001;13
10003;1423;Directed;0.001;13
10003;1432;Directed;0.001;13
10003;1433;Directed;0.001;13
